Order ID,Order Date,Unit Cost,Price,Order Qty,Channel,Promotion_name,Product_Name,Manufacturer_ID,Product Sub Category,Product Category_Name,Region,City,Country_Name,Order Date (Year),Order Date (Quarter),Order Date (Month Index),Order Date (Month),Price After Discount
4239,9/22/2018,26,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 White,1,Computers Accessories,Computers,North America,Greenville,United States,2018,Qtr3,9,Sep,50.99
4593,11/8/2017,11,11.5,10,Store,No Discount,Contoso Desktop Alternative Bundle E200 Black,1,Computers Accessories,Computers,North America,Thornton,United States,2017,Qtr4,11,Nov,11.5
4720,9/19/2016,2,9.5,10,Store,No Discount,Contoso Education Essentials Bundle M300 Black,1,Computers Accessories,Computers,North America,Poestenkill,United States,2016,Qtr3,9,Sep,0.665
4934,9/22/2016,9,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Black,1,Computers Accessories,Computers,North America,Georgetown,United States,2016,Qtr3,9,Sep,23.9
5306,11/28/2017,16,50,10,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Silver,1,Computers Accessories,Computers,North America,Greenville,United States,2017,Qtr4,11,Nov,2.5
5524,9/24/2017,16,50,10,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Grey,1,Computers Accessories,Computers,North America,Tallahassee,United States,2017,Qtr3,9,Sep,2.5
5525,9/29/2017,3,19.9,10,Store,No Discount,Contoso Battery charger - bike E200 Grey,1,Computers Accessories,Computers,North America,Leominster,United States,2017,Qtr3,9,Sep,1.393
5587,9/11/2017,9,16.9,10,Store,No Discount,Contoso USB Data Link - direct connect adapter E600 White,1,Computers Accessories,Computers,North America,Lafayette,United States,2017,Qtr3,9,Sep,16.9
5644,3/20/2018,3,16.5,10,Store,No Discount,Contoso Notebook Peripheral Kit M69 Grey,1,Computers Accessories,Computers,North America,Fort Worth,United States,2018,Qtr1,3,Mar,1.155
5988,3/31/2017,3,9.5,10,Store,No Discount,Contoso Education Essentials Bundle M300 White,1,Computers Accessories,Computers,North America,Green Bay,United States,2017,Qtr1,3,Mar,0.475
6237,11/5/2016,13,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Black,1,Computers Accessories,Computers,North America,Rochester,United States,2016,Qtr4,11,Nov,2.5495
6617,9/24/2016,4,11.5,10,Store,No Discount,Contoso Smart Battery M901 Grey,1,Computers Accessories,Computers,North America,Falmouth,United States,2016,Qtr3,9,Sep,0.575
6760,10/26/2016,5,16.5,10,Store,No Discount,Contoso Notebook Peripheral Kit M69 White,1,Computers Accessories,Computers,North America,Lakeland,United States,2016,Qtr4,10,Oct,0.825
6858,10/22/2017,4,15.5,10,Store,No Discount,Contoso USB Optical Mouse E200 Grey,1,Computers Accessories,Computers,North America,Fond du Lac,United States,2017,Qtr4,10,Oct,0.775
6927,10/14/2017,23,29.9,10,Store,No Discount,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White,1,Computers Accessories,Computers,North America,Bayonne,United States,2017,Qtr4,10,Oct,29.9
7347,11/19/2016,15,16.5,10,Store,No Discount,Contoso Notebook Peripheral Kit M69 White,1,Computers Accessories,Computers,North America,Shreveport,United States,2016,Qtr4,11,Nov,16.5
7811,9/8/2016,7,9.5,10,Store,No Discount,Contoso Education Essentials Bundle M300 White,1,Computers Accessories,Computers,North America,Milwaukee,United States,2016,Qtr3,9,Sep,9.5
8036,9/16/2018,27,29.95,10,Store,No Discount,Contoso Wireless Notebook Optical Mouse M35 White,1,Computers Accessories,Computers,North America,Renton,United States,2018,Qtr3,9,Sep,29.95
8469,11/5/2016,3,11.5,10,Store,No Discount,Contoso Smart Battery M901 White,1,Computers Accessories,Computers,North America,Morristown,United States,2016,Qtr4,11,Nov,0.575
8526,10/28/2018,16,23.9,10,Store,No Discount,Contoso Digital Camera Accessory kit M200 Blue,1,Computers Accessories,Computers,North America,Aurora,United States,2018,Qtr4,10,Oct,23.9
8931,9/17/2016,2,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 White,1,Computers Accessories,Computers,North America,Beaumont,United States,2016,Qtr3,9,Sep,1.673
8957,10/18/2017,24,26.9,10,Store,No Discount,Contoso Bright Light battery E20 Black,1,Computers Accessories,Computers,North America,Pasadena,United States,2017,Qtr4,10,Oct,26.9
9166,11/1/2016,25,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Black,1,Computers Accessories,Computers,North America,Fort Worth,United States,2016,Qtr4,11,Nov,50.99
9267,3/20/2017,15,27.9,10,Store,No Discount,Contoso Enhanced Capacity Battery M800 White,1,Computers Accessories,Computers,North America,Sedalia,United States,2017,Qtr1,3,Mar,27.9
9494,9/25/2018,19,69.99,10,Store,No Discount,Contoso Wireless Laser Mouse M55 Grey,1,Computers Accessories,Computers,North America,Baltimore,United States,2018,Qtr3,9,Sep,3.4995
9661,3/27/2018,5,16.9,10,Store,No Discount,Contoso USB Data Link - direct connect adapter E600 Grey,1,Computers Accessories,Computers,North America,Denver,United States,2018,Qtr1,3,Mar,0.845
9783,3/10/2017,4,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Black,1,Computers Accessories,Computers,North America,Orlando,United States,2017,Qtr1,3,Mar,1.673
9990,9/19/2016,11,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Grey,1,Computers Accessories,Computers,North America,Beaumont,United States,2016,Qtr3,9,Sep,23.9
11205,9/8/2016,12,12.95,10,Store,No Discount,Contoso Mouse Lock Bundle E200 Grey,1,Computers Accessories,Computers,North America,Everett,United States,2016,Qtr3,9,Sep,12.95
11550,10/30/2018,5,19.95,10,Store,No Discount,Contoso Car power adapter M90 White,1,Computers Accessories,Computers,North America,Houston,United States,2018,Qtr4,10,Oct,0.9975
11704,11/27/2016,17,29.9,10,Store,No Discount,Contoso USB 2.0 Dock Station docking station M800 Grey,1,Computers Accessories,Computers,North America,Newark,United States,2016,Qtr4,11,Nov,29.9
11792,3/23/2017,26,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Black,1,Computers Accessories,Computers,North America,Castle Rock,United States,2017,Qtr1,3,Mar,50.99
11856,10/18/2017,14,20.96,10,Store,No Discount,Contoso Wireless Laser Mouse E50 Silver,1,Computers Accessories,Computers,North America,Boston,United States,2017,Qtr4,10,Oct,20.96
11981,10/3/2016,13,27.9,10,Store,No Discount,Contoso Enhanced Capacity Battery M800 White,1,Computers Accessories,Computers,North America,Granger,United States,2016,Qtr4,10,Oct,27.9
12144,10/25/2017,5,12.95,10,Store,No Discount,Contoso Rechargeable Battery E100 White,1,Computers Accessories,Computers,North America,Milwaukee,United States,2017,Qtr4,10,Oct,12.95
12223,11/6/2017,11,12.95,10,Store,No Discount,Contoso Rechargeable Battery E100 Grey,1,Computers Accessories,Computers,North America,Austin,United States,2017,Qtr4,11,Nov,12.95
12379,3/16/2019,2,19.95,10,Store,No Discount,Contoso Car power adapter M90 Black,1,Computers Accessories,Computers,North America,Shreveport,United States,2019,Qtr1,3,Mar,1.3965
12417,9/22/2017,9,11.9,10,Store,No Discount,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey,1,Computers Accessories,Computers,North America,Milwaukee,United States,2017,Qtr3,9,Sep,11.9
12586,10/13/2018,8,16.5,10,Store,No Discount,Contoso Laptop Starter Bundle M200 Black,1,Computers Accessories,Computers,North America,North Bend,United States,2018,Qtr4,10,Oct,16.5
12594,10/2/2017,21,39.9,10,Store,No Discount,Contoso Leather Case - case for digital photo camera X20 Black,1,Computers Accessories,Computers,North America,Desoto,United States,2017,Qtr4,10,Oct,39.9
12754,11/6/2017,48,129,10,Store,No Discount,Contoso Multimedia Speakers M25 Brown,1,Computers Accessories,Computers,North America,Hoboken,United States,2017,Qtr4,11,Nov,129
12770,3/18/2019,104,129,10,Store,No Discount,Contoso Multimedia Speakers M25 Brown,1,Computers Accessories,Computers,North America,Grand Prairie,United States,2019,Qtr1,3,Mar,129
12859,9/24/2017,18,29.9,10,Store,No Discount,Contoso USB 2.0 Dock Station docking station M800 White,1,Computers Accessories,Computers,North America,Bellevue,United States,2017,Qtr3,9,Sep,29.9
12872,11/16/2016,6,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Black,1,Computers Accessories,Computers,North America,Jacksonville,United States,2016,Qtr4,11,Nov,3.5693
13372,11/15/2016,21,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Black,1,Computers Accessories,Computers,North America,Waukesha,United States,2016,Qtr4,11,Nov,23.9
13650,11/28/2017,15,27.9,10,Store,No Discount,Contoso Connectivity Starter Kit Smart Buy M680 Black,1,Computers Accessories,Computers,North America,Old Saybrook,United States,2017,Qtr4,11,Nov,27.9
13701,10/30/2016,1,29.9,10,Store,No Discount,Contoso USB 2.0 Dock Station docking station M800 White,1,Computers Accessories,Computers,North America,Passaic,United States,2016,Qtr4,10,Oct,2.093
14127,3/10/2018,3,11.9,10,Store,No Discount,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,1,Computers Accessories,Computers,North America,Beaumont,United States,2018,Qtr1,3,Mar,0.595
14166,10/21/2017,6,15.9,10,Store,No Discount,Contoso USB Wave Multi-media Keyboard E280 White,1,Computers Accessories,Computers,North America,Oswego,United States,2017,Qtr4,10,Oct,15.9
14222,9/2/2016,1,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 White,1,Computers Accessories,Computers,North America,Alexandria,United States,2016,Qtr3,9,Sep,1.673
14537,3/23/2019,34,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Grey,1,Computers Accessories,Computers,North America,New Castle,United States,2019,Qtr1,3,Mar,50.99
14966,9/28/2017,8,26.9,10,Store,No Discount,Contoso Bright Light battery E20 Pink,1,Computers Accessories,Computers,North America,Minden,United States,2017,Qtr3,9,Sep,1.345
15513,9/14/2017,18,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Black,1,Computers Accessories,Computers,North America,Cheney,United States,2017,Qtr3,9,Sep,23.9
15588,9/1/2016,17,29.9,10,Store,No Discount,Contoso USB 2.0 Dock Station docking station M800 Black,1,Computers Accessories,Computers,North America,Baltimore,United States,2016,Qtr3,9,Sep,29.9
15769,9/22/2017,6,20.96,10,Store,No Discount,Contoso Wireless Laser Mouse E50 Grey,1,Computers Accessories,Computers,North America,Greenville,United States,2017,Qtr3,9,Sep,1.048
15860,10/28/2017,10,19.95,10,Store,No Discount,Contoso Car power adapter M90 White,1,Computers Accessories,Computers,North America,Denver,United States,2017,Qtr4,10,Oct,19.95
15917,10/7/2017,3,22.9,10,Store,No Discount,Contoso ADSL Modem Splitter/Filter X 2 E200 Black,1,Computers Accessories,Computers,North America,Englewood,United States,2017,Qtr4,10,Oct,1.603
16024,9/10/2017,5,13,10,Store,No Discount,Contoso Optical Wheel OEM PS/2 Mouse E60 Silver,1,Computers Accessories,Computers,North America,Beaumont,United States,2017,Qtr3,9,Sep,13
16219,3/6/2019,18,69.99,10,Store,No Discount,Contoso Wireless Laser Mouse M55 Silver,1,Computers Accessories,Computers,North America,Fort Lauderdale,United States,2019,Qtr1,3,Mar,3.4995
16615,10/25/2017,3,9.5,10,Store,No Discount,Contoso Power Inverter - DC to AC power inverter E900 Grey,1,Computers Accessories,Computers,North America,Cape May,United States,2017,Qtr4,10,Oct,0.475
16840,9/24/2016,7,19.95,10,Store,No Discount,Contoso Car power adapter M90 White,1,Computers Accessories,Computers,North America,Somerville,United States,2016,Qtr3,9,Sep,19.95
16913,3/19/2017,16,19.95,10,Store,No Discount,Contoso Car power adapter M90 Black,1,Computers Accessories,Computers,North America,Baltimore,United States,2017,Qtr1,3,Mar,19.95
17195,10/11/2017,5,16.5,10,Store,No Discount,Contoso Laptop Starter Bundle M200 White,1,Computers Accessories,Computers,North America,Kennewick,United States,2017,Qtr4,10,Oct,0.825
17786,3/7/2018,47,50,10,Store,No Discount,Contoso Bluetooth Notebook Mouse E70 Silver,1,Computers Accessories,Computers,North America,Minden,United States,2018,Qtr1,3,Mar,50
17938,9/16/2017,13,19.9,10,Store,No Discount,Contoso Battery charger - bike E200 Black,1,Computers Accessories,Computers,North America,Oregon,United States,2017,Qtr3,9,Sep,19.9
18240,3/28/2018,124,230.9,10,Store,No Discount,Contoso Laptop Keyboard X105 Silver,1,Computers Accessories,Computers,North America,Shreveport,United States,2018,Qtr1,3,Mar,230.9
18489,11/23/2017,8,16.5,10,Store,No Discount,Contoso Laptop Starter Bundle M200 Black,1,Computers Accessories,Computers,North America,Milwaukee,United States,2017,Qtr4,11,Nov,16.5
18598,3/3/2017,76,129,10,Store,No Discount,Contoso Multimedia Speakers M25 Black,1,Computers Accessories,Computers,North America,Parker,United States,2017,Qtr1,3,Mar,129
18603,10/1/2016,1,19.95,10,Store,No Discount,Contoso Car power adapter M90 Black,1,Computers Accessories,Computers,North America,Kennewick,United States,2016,Qtr4,10,Oct,1.3965
18783,9/7/2018,19,27.9,10,Store,No Discount,Contoso Enhanced Capacity Battery M800 Grey,1,Computers Accessories,Computers,North America,Shreveport,United States,2018,Qtr3,9,Sep,27.9
19148,10/1/2016,4,11.5,10,Store,No Discount,Contoso Smart Battery M901 Black,1,Computers Accessories,Computers,North America,Denver,United States,2016,Qtr4,10,Oct,0.575
19911,9/7/2018,24,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Grey,1,Computers Accessories,Computers,North America,Cedar Park,United States,2018,Qtr3,9,Sep,50.99
19916,3/21/2017,9,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Grey,1,Computers Accessories,Computers,North America,Toppenish,United States,2017,Qtr1,3,Mar,23.9
20230,9/1/2018,7,50.99,10,Store,No Discount,Contoso Optical USB Mouse M45 Black,1,Computers Accessories,Computers,North America,Racine,United States,2018,Qtr3,9,Sep,3.5693
20355,4/2/2018,136,230.9,10,Store,No Discount,Contoso Laptop Keyboard X105 White,1,Computers Accessories,Computers,North America,South Portland,United States,2018,Qtr2,4,Apr,230.9
20612,3/30/2018,9,13.5,10,Store,No Discount,Contoso Education Supplies Bundle E200 White,1,Computers Accessories,Computers,North America,Green Bay,United States,2018,Qtr1,3,Mar,13.5
20819,11/26/2017,9,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Black,1,Computers Accessories,Computers,North America,Hartford,United States,2017,Qtr4,11,Nov,23.9
21218,9/25/2017,5,20.96,10,Store,No Discount,Contoso Wireless Laser Mouse E50 Black,1,Computers Accessories,Computers,North America,Marshall,United States,2017,Qtr3,9,Sep,1.4672
21345,9/1/2017,6,15.6,10,Store,No Discount,Contoso Ultraportable Neoprene Sleeve E30 Black,1,Computers Accessories,Computers,North America,Fond du Lac,United States,2017,Qtr3,9,Sep,15.6
21413,10/5/2017,2,11.9,10,Store,No Discount,Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black,1,Computers Accessories,Computers,North America,Passaic,United States,2017,Qtr4,10,Oct,0.833
21435,11/5/2017,5,16.5,10,Store,No Discount,Contoso Notebook Peripheral Kit M69 Black,1,Computers Accessories,Computers,North America,Syracuse,United States,2017,Qtr4,11,Nov,0.825
21526,10/11/2017,40,230.9,10,Store,No Discount,Contoso Laptop Keyboard X105 Silver,1,Computers Accessories,Computers,North America,Pasadena,United States,2017,Qtr4,10,Oct,16.163
21716,3/25/2018,5,23.9,10,Store,No Discount,Contoso Digital camera accessory kit M200 Black,1,Computers Accessories,Computers,North America,Germantown,United States,2018,Qtr1,3,Mar,1.673
1314,3/17/2017,343,429,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1500 Silver,1,Home Theater System,TV and Video,North America,Granger,United States,2017,Qtr1,3,Mar,429
1908,11/24/2016,236,409,10,Store,No Discount,Contoso Home Theater System 4.1 Channel M1400 White,1,Home Theater System,TV and Video,North America,Tallahassee,United States,2016,Qtr4,11,Nov,409
2240,11/4/2017,186,399,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1530 Black,1,Home Theater System,TV and Video,North America,Northampton,United States,2017,Qtr4,11,Nov,399
2523,9/30/2016,33,329,10,Store,No Discount,Contoso Home Theater System 4.1 Channel M1410 Black,1,Home Theater System,TV and Video,North America,Kennebunkport,United States,2016,Qtr3,9,Sep,23.03
2854,9/8/2016,213,329,10,Store,No Discount,Contoso Home Theater System 4.1 Channel M1410 White,1,Home Theater System,TV and Video,North America,Jacksonville,United States,2016,Qtr3,9,Sep,329
2942,3/7/2018,482,529,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1540 White,1,Home Theater System,TV and Video,North America,Veradale,United States,2018,Qtr1,3,Mar,529
3149,9/12/2016,319,480,10,Store,No Discount,Contoso Home Theater System 4.1 Channel M1420 White,1,Home Theater System,TV and Video,North America,Burlington,United States,2016,Qtr3,9,Sep,480
3892,3/3/2019,125,339,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1520 Black,1,Home Theater System,TV and Video,North America,Dallas,United States,2019,Qtr1,3,Mar,339
4087,10/1/2017,92,889,10,Store,No Discount,Contoso Home Theater System 7.1 Channel M1700 White,1,Home Theater System,TV and Video,North America,Denver,United States,2017,Qtr4,10,Oct,62.23
4582,9/5/2018,133,329,10,Store,No Discount,Contoso Home Theater System 4.1 Channel M1410 White,1,Home Theater System,TV and Video,North America,Martinsville,United States,2018,Qtr3,9,Sep,329
4920,3/17/2017,90,329,10,Store,No Discount,Contoso Home Theater System 2.1 Channel M1210 Silver,1,Home Theater System,TV and Video,North America,Seattle,United States,2017,Qtr1,3,Mar,16.45
5230,10/18/2018,349,399,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1530 White,1,Home Theater System,TV and Video,North America,Parker,United States,2018,Qtr4,10,Oct,399
5302,10/21/2017,189,489,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1510 Black,1,Home Theater System,TV and Video,North America,La Porte,United States,2017,Qtr4,10,Oct,489
5515,11/22/2016,1,399,10,Store,No Discount,Contoso Home Theater System 5.1 Channel M1530 Silver,1,Home Theater System,TV and Video,North America,Albany,United States,2016,Qtr4,11,Nov,27.93
